0.4647534485492031, 10.057092119866809
3.5424766132867944, 11.983789440304417
16.99292849215152, 12.84708419216743
30.463675281433268, 13.80221341366735
41.293039479942934, 14.805086411923252
49.4505787220549, 15.717951482479776
62.189693990803846, 17.362448073569045
71.33255113366096, 18.73387664499762
79.5712700174409, 20.014079594101787
87.84043126684634, 21.432034247661324
95.24604407800854, 22.942432218170282
104.53096559378463, 24.956702077057233
110.12830188679243, 26.284648802917392
113.95795148247976, 27.613813223402563
119.69735214840654, 29.5846012367211
123.56759156492785, 31.0974345964801
127.45812589186619, 32.70210242587601
131.34866021880447, 34.306770255271914
135.36096400824476, 36.462444902489295
139.00998890122088, 28.97428254320596
162.33289995243376, 38.510455049944504
163.01277945140322, 1.586909782781028
